day,fee_tier,volume
2021-12-17 00:00:00.000 UTC,5bp,1132351455.164862
2022-01-13 00:00:00.000 UTC,30bp,67408175.50951621
2022-06-14 00:00:00.000 UTC,5bp,1195063823.9769025
2023-05-23 00:00:00.000 UTC,30bp,6824713.975808542
2024-06-13 00:00:00.000 UTC,5bp,277176147.7036767
2024-06-26 00:00:00.000 UTC,30bp,16978250.539908513
2022-10-16 00:00:00.000 UTC,5bp,167292909.8765694
2022-10-17 00:00:00.000 UTC,30bp,24399033.260827165
2021-08-10 00:00:00.000 UTC,30bp,185465008.07481566
2022-05-01 00:00:00.000 UTC,30bp,42346156.71651362
2021-11-08 00:00:00.000 UTC,5bp,495293419.81405973
2021-11-29 00:00:00.000 UTC,5bp,771246381.3538653
2021-11-13 00:00:00.000 UTC,30bp,32538720.5985853
2023-09-23 00:00:00.000 UTC,5bp,43877043.99831943
2024-04-06 00:00:00.000 UTC,5bp,112847276.99268213
2022-10-21 00:00:00.000 UTC,5bp,389054480.1856726
2023-03-20 00:00:00.000 UTC,5bp,704467699.5272341
2023-12-04 00:00:00.000 UTC,5bp,221787819.1212939
2021-10-21 00:00:00.000 UTC,5bp,927472545.5048777
2023-01-09 00:00:00.000 UTC,30bp,15833375.893753788
2021-09-06 00:00:00.000 UTC,30bp,54189467.281474724
2022-07-24 00:00:00.000 UTC,30bp,65352244.30704171
2021-06-13 00:00:00.000 UTC,5bp,181251038.501865
2023-05-18 00:00:00.000 UTC,30bp,10303814.12405971
2024-03-10 00:00:00.000 UTC,5bp,306366117.5341433
2022-12-27 00:00:00.000 UTC,5bp,194078687.05406657
2023-12-23 00:00:00.000 UTC,30bp,6729566.089164221
2024-05-13 00:00:00.000 UTC,30bp,6136668.628617104
2023-06-05 00:00:00.000 UTC,30bp,14667039.60909959
2021-09-29 00:00:00.000 UTC,5bp,404432591.89378107
2024-07-09 00:00:00.000 UTC,5bp,141185682.94065607
2024-07-22 00:00:00.000 UTC,5bp,378050873.4060972
2023-10-15 00:00:00.000 UTC,5bp,73857905.09602137
2023-10-02 00:00:00.000 UTC,5bp,334048260.93457425
2022-06-04 00:00:00.000 UTC,5bp,330681327.4699926
2023-04-16 00:00:00.000 UTC,5bp,297880825.8360713
2022-12-13 00:00:00.000 UTC,30bp,34403615.90935029
2021-12-23 00:00:00.000 UTC,30bp,102235351.85500802
2024-11-29 00:00:00.000 UTC,5bp,139650997.2776557
2022-07-27 00:00:00.000 UTC,5bp,804943932.2434356
2021-06-27 00:00:00.000 UTC,30bp,116268846.75425407
2023-10-07 00:00:00.000 UTC,30bp,724648.4266455412
2024-02-05 00:00:00.000 UTC,30bp,5726107.498461158
2024-03-02 00:00:00.000 UTC,5bp,228654016.5168509
2025-02-26 00:00:00.000 UTC,30bp,26871706.371478822
2023-01-08 00:00:00.000 UTC,5bp,212877209.67111075
2023-07-28 00:00:00.000 UTC,5bp,71182213.00483961
2022-03-25 00:00:00.000 UTC,5bp,748780703.1066883
2021-07-12 00:00:00.000 UTC,5bp,194702228.84365985
2022-04-06 00:00:00.000 UTC,30bp,175516559.67926544
2024-12-10 00:00:00.000 UTC,5bp,394879219.38434637
2021-05-24 00:00:00.000 UTC,5bp,2820222.9357981374
2022-11-23 00:00:00.000 UTC,5bp,454890903.39094293
2024-01-20 00:00:00.000 UTC,30bp,1402295.7655998538
2021-08-12 00:00:00.000 UTC,5bp,477463380.2716656
2022-12-11 00:00:00.000 UTC,5bp,130777037.21117982
2022-02-28 00:00:00.000 UTC,5bp,1093102157.7582247
2024-05-24 00:00:00.000 UTC,30bp,44013234.83375586
2023-07-12 00:00:00.000 UTC,5bp,200641973.96710253
2025-01-02 00:00:00.000 UTC,30bp,5881272.8531193435
2023-06-03 00:00:00.000 UTC,5bp,96206935.15924752
2021-09-08 00:00:00.000 UTC,30bp,209329995.18798667
2024-07-11 00:00:00.000 UTC,5bp,140770685.32383892
2024-08-03 00:00:00.000 UTC,5bp,460991937.0663344
2025-02-01 00:00:00.000 UTC,30bp,5441602.643597354
2023-12-06 00:00:00.000 UTC,5bp,266494329.72338313
2024-01-24 00:00:00.000 UTC,5bp,172917523.07578337
2023-01-02 00:00:00.000 UTC,5bp,137375780.3459201
2022-03-04 00:00:00.000 UTC,5bp,929278702.5356789
2021-12-16 00:00:00.000 UTC,30bp,131790531.38759345
2022-01-19 00:00:00.000 UTC,5bp,768372501.1009566
2022-05-16 00:00:00.000 UTC,5bp,936374799.2564108
2022-05-29 00:00:00.000 UTC,30bp,20767677.490822062
2023-02-02 00:00:00.000 UTC,30bp,40174469.19657664
2023-08-03 00:00:00.000 UTC,5bp,117861360.28985864
2024-10-09 00:00:00.000 UTC,30bp,12688805.587746207
2022-07-30 00:00:00.000 UTC,30bp,61431142.69749743
2024-02-29 00:00:00.000 UTC,30bp,21846439.72901514
2024-03-08 00:00:00.000 UTC,5bp,322286350.29318416
2024-03-31 00:00:00.000 UTC,30bp,14474358.339560894
2021-08-21 00:00:00.000 UTC,30bp,77444161.76089346
2021-08-26 00:00:00.000 UTC,30bp,121615787.88199225
2024-01-19 00:00:00.000 UTC,5bp,194593383.25151902
2021-10-23 00:00:00.000 UTC,30bp,87742065.39258578
2023-07-29 00:00:00.000 UTC,5bp,43713910.60502703
2025-01-01 00:00:00.000 UTC,5bp,119669701.21175155
2025-03-09 00:00:00.000 UTC,5bp,421224491.4685189
2023-08-08 00:00:00.000 UTC,5bp,175627295.5531053
2022-09-17 00:00:00.000 UTC,30bp,27176328.914244704
2023-05-07 00:00:00.000 UTC,5bp,203761545.9787244
2024-12-19 00:00:00.000 UTC,30bp,20077723.460949175
2021-08-03 00:00:00.000 UTC,5bp,566403778.5338205
2024-01-29 00:00:00.000 UTC,5bp,160959299.66329688
2022-02-24 00:00:00.000 UTC,5bp,1753730151.890996
2023-07-31 00:00:00.000 UTC,30bp,2787123.904948126
2022-05-11 00:00:00.000 UTC,5bp,1939059711.4515712
2021-07-08 00:00:00.000 UTC,30bp,165733398.7071664
2024-11-05 00:00:00.000 UTC,30bp,20138035.19656829
2021-09-21 00:00:00.000 UTC,30bp,270510367.818405
2024-10-17 00:00:00.000 UTC,30bp,14059137.063332245
2024-07-29 00:00:00.000 UTC,5bp,299732560.1869115
2024-07-24 00:00:00.000 UTC,5bp,338759641.6630274
2024-02-06 00:00:00.000 UTC,5bp,169617882.41683808
2024-02-11 00:00:00.000 UTC,30bp,4830809.479805972
2024-02-16 00:00:00.000 UTC,30bp,8437100.17627984
2023-07-03 00:00:00.000 UTC,5bp,316760766.1428432
2023-07-08 00:00:00.000 UTC,30bp,3406666.974805394
2025-03-04 00:00:00.000 UTC,5bp,864226632.9330087
2022-05-08 00:00:00.000 UTC,30bp,101472649.02245362
2023-05-02 00:00:00.000 UTC,5bp,214229509.4531511
2024-06-15 00:00:00.000 UTC,30bp,14829354.931962196
2024-08-29 00:00:00.000 UTC,5bp,134677668.20680898
2024-04-18 00:00:00.000 UTC,30bp,36642744.00525924
2021-05-07 00:00:00.000 UTC,30bp,47135736.89276733
2022-12-15 00:00:00.000 UTC,5bp,296490224.9718789
2022-02-11 00:00:00.000 UTC,30bp,137474871.55806136
2023-01-20 00:00:00.000 UTC,30bp,21449047.258300044
2023-06-02 00:00:00.000 UTC,5bp,196162479.06804848
2021-07-16 00:00:00.000 UTC,5bp,230401827.612567
2022-06-16 00:00:00.000 UTC,30bp,213415864.42987764
2023-04-13 00:00:00.000 UTC,5bp,397750255.1561186
2024-06-10 00:00:00.000 UTC,30bp,15458310.480437681
2024-12-06 00:00:00.000 UTC,30bp,9159267.629626665
2022-10-08 00:00:00.000 UTC,5bp,88946823.10080998
2022-11-14 00:00:00.000 UTC,5bp,749010006.9747553
2022-12-20 00:00:00.000 UTC,30bp,21041259.52521191
2021-08-31 00:00:00.000 UTC,30bp,218286347.0061107
2025-01-24 00:00:00.000 UTC,30bp,5824948.074830468
2022-05-03 00:00:00.000 UTC,30bp,28150612.860618126
2021-07-13 00:00:00.000 UTC,30bp,97467499.43397827
2024-11-13 00:00:00.000 UTC,5bp,556021467.3795604
2022-08-25 00:00:00.000 UTC,5bp,373177099.8308301
2021-06-02 00:00:00.000 UTC,5bp,31141665.795130823
2022-04-28 00:00:00.000 UTC,30bp,58140561.61005256
2023-10-23 00:00:00.000 UTC,30bp,24255618.300625034
2024-03-03 00:00:00.000 UTC,5bp,272016820.2237978
2025-02-27 00:00:00.000 UTC,5bp,159349086.9438256
2021-10-10 00:00:00.000 UTC,5bp,392403330.1847007
2022-03-01 00:00:00.000 UTC,30bp,82511402.88753214
2023-06-15 00:00:00.000 UTC,5bp,213829543.4047202
2021-09-26 00:00:00.000 UTC,30bp,125698134.7398366
2022-07-12 00:00:00.000 UTC,5bp,412330018.91020006
2021-06-20 00:00:00.000 UTC,5bp,237915318.44484454
2021-06-15 00:00:00.000 UTC,5bp,204251867.13196796
2022-06-21 00:00:00.000 UTC,30bp,156615054.52492273
2024-12-01 00:00:00.000 UTC,30bp,18581870.68136645
2022-11-01 00:00:00.000 UTC,5bp,387089521.3405676
2024-03-13 00:00:00.000 UTC,5bp,362050244.0058143
2024-03-26 00:00:00.000 UTC,30bp,29761877.229015417
2021-10-05 00:00:00.000 UTC,5bp,332021320.2429838
2022-02-19 00:00:00.000 UTC,5bp,441533108.4233849
2024-05-23 00:00:00.000 UTC,5bp,1301244023.948711
2023-06-07 00:00:00.000 UTC,5bp,296763923.3729278
2023-08-26 00:00:00.000 UTC,30bp,482435.5399295065
2022-04-10 00:00:00.000 UTC,5bp,391670715.5199039
2024-08-16 00:00:00.000 UTC,30bp,8435928.659529958
2023-03-10 00:00:00.000 UTC,30bp,76212939.65536228
2022-12-28 00:00:00.000 UTC,5bp,239856100.08931717
2022-12-12 00:00:00.000 UTC,30bp,11144987.199457405
2022-12-02 00:00:00.000 UTC,30bp,16097434.807657935
2022-12-07 00:00:00.000 UTC,30bp,15890808.446294991
2021-10-28 00:00:00.000 UTC,30bp,153725947.62213528
2023-01-15 00:00:00.000 UTC,30bp,17233062.934899606
2022-01-29 00:00:00.000 UTC,5bp,531914314.3310952
2021-11-10 00:00:00.000 UTC,30bp,155573661.1226344
2024-10-12 00:00:00.000 UTC,5bp,101738599.54536688
2022-04-20 00:00:00.000 UTC,30bp,61131518.65228571
2022-09-12 00:00:00.000 UTC,5bp,489589944.59994185
2022-09-22 00:00:00.000 UTC,30bp,78738487.23423128
2022-09-30 00:00:00.000 UTC,30bp,89269059.45860437
2023-11-15 00:00:00.000 UTC,30bp,18722814.350055404
2022-10-27 00:00:00.000 UTC,5bp,638713622.7524407
2021-05-12 00:00:00.000 UTC,30bp,191823542.34803078
2023-06-20 00:00:00.000 UTC,5bp,259382095.39125353
2023-06-25 00:00:00.000 UTC,5bp,233353731.2730534
2021-12-24 00:00:00.000 UTC,30bp,67024423.46120354
2022-08-04 00:00:00.000 UTC,30bp,61584886.79156854
2021-06-25 00:00:00.000 UTC,5bp,225711775.22418615
2021-06-07 00:00:00.000 UTC,5bp,86587695.77398688
2024-06-02 00:00:00.000 UTC,30bp,14645490.999088109
2022-10-05 00:00:00.000 UTC,30bp,33865183.461330414
2024-09-16 00:00:00.000 UTC,5bp,143853116.30737287
2022-12-10 00:00:00.000 UTC,5bp,120411236.67016825
2022-02-06 00:00:00.000 UTC,5bp,540014246.5618788
2024-05-07 00:00:00.000 UTC,30bp,32497236.008214455
2023-07-13 00:00:00.000 UTC,30bp,17457201.085797876
2025-03-17 00:00:00.000 UTC,5bp,197439331.97545427
2024-11-08 00:00:00.000 UTC,5bp,177777631.5895691
2021-09-30 00:00:00.000 UTC,5bp,530438823.6675595
2023-10-22 00:00:00.000 UTC,30bp,5288431.79625443
2024-02-24 00:00:00.000 UTC,30bp,2866245.286242482
2024-09-29 00:00:00.000 UTC,30bp,965753.6274427176
2022-03-27 00:00:00.000 UTC,30bp,59810721.30846294
2021-09-16 00:00:00.000 UTC,5bp,439050099.75211763
2022-08-30 00:00:00.000 UTC,5bp,565237854.5802854
2024-10-25 00:00:00.000 UTC,5bp,229020177.24888033
2023-10-04 00:00:00.000 UTC,5bp,170262159.46374857
2023-05-25 00:00:00.000 UTC,30bp,17138759.74333547
2023-11-10 00:00:00.000 UTC,30bp,19668675.571644552
2022-11-19 00:00:00.000 UTC,5bp,118420625.79464
2023-07-21 00:00:00.000 UTC,5bp,111554808.67418839
2021-08-08 00:00:00.000 UTC,5bp,546360278.2167578
2023-01-07 00:00:00.000 UTC,30bp,1296395.176014245
2022-01-24 00:00:00.000 UTC,5bp,1669386106.2973433
2022-05-06 00:00:00.000 UTC,5bp,1053913954.594734
2021-07-21 00:00:00.000 UTC,5bp,412296224.8032077
2024-07-16 00:00:00.000 UTC,5bp,447730394.9244756
2024-08-24 00:00:00.000 UTC,5bp,98254569.59571551
2023-03-31 00:00:00.000 UTC,5bp,317921994.1978173
2024-03-21 00:00:00.000 UTC,5bp,514009999.5347277
2024-09-11 00:00:00.000 UTC,5bp,157215631.94853774
2023-07-26 00:00:00.000 UTC,30bp,7375384.77841871
2023-01-25 00:00:00.000 UTC,30bp,58283076.88824242
2023-02-15 00:00:00.000 UTC,5bp,473492994.7004449
2024-11-18 00:00:00.000 UTC,5bp,479920081.07733876
2023-09-08 00:00:00.000 UTC,30bp,3149331.326140275
2023-08-21 00:00:00.000 UTC,30bp,4546272.459414797
2024-10-04 00:00:00.000 UTC,30bp,4452187.161697431
2022-04-15 00:00:00.000 UTC,30bp,38349842.837878466
2022-04-01 00:00:00.000 UTC,30bp,89687728.40454477
2023-10-28 00:00:00.000 UTC,30bp,4015057.279493062
2023-10-14 00:00:00.000 UTC,30bp,876127.6467561106
2022-06-03 00:00:00.000 UTC,30bp,35426165.044369556
2023-04-05 00:00:00.000 UTC,5bp,423961301.9157983
2024-06-20 00:00:00.000 UTC,30bp,25884603.971219216
2024-04-13 00:00:00.000 UTC,30bp,100168270.58823505
2024-03-05 00:00:00.000 UTC,30bp,592833770.1483818
2023-12-11 00:00:00.000 UTC,5bp,342170614.765258
2023-12-24 00:00:00.000 UTC,5bp,228976105.05121204
2021-10-02 00:00:00.000 UTC,30bp,91831087.1898463
2022-02-16 00:00:00.000 UTC,30bp,65816256.82493389
2024-05-15 00:00:00.000 UTC,30bp,7316003.373170648
2024-05-02 00:00:00.000 UTC,30bp,8218446.919356635
2022-03-14 00:00:00.000 UTC,5bp,535158955.11248547
2022-03-09 00:00:00.000 UTC,5bp,640317115.8278652
2025-01-14 00:00:00.000 UTC,30bp,5000780.22363941
2025-01-19 00:00:00.000 UTC,30bp,22803663.387343567
2021-12-11 00:00:00.000 UTC,30bp,185503027.20009065
2022-05-24 00:00:00.000 UTC,5bp,487840807.9941919
2024-11-11 00:00:00.000 UTC,5bp,523677964.2201169
2023-08-17 00:00:00.000 UTC,5bp,596170531.2306776
2022-08-24 00:00:00.000 UTC,30bp,56291005.48786764
2023-04-30 00:00:00.000 UTC,30bp,9364258.133506259
2023-11-11 00:00:00.000 UTC,30bp,13102206.523063594
2021-08-19 00:00:00.000 UTC,30bp,137525390.17533317
2024-01-30 00:00:00.000 UTC,5bp,170569491.98386937
2022-02-18 00:00:00.000 UTC,30bp,84124086.29348305
2023-01-16 00:00:00.000 UTC,30bp,26467926.080258295
2024-05-29 00:00:00.000 UTC,5bp,1003308854.2044353
2023-06-11 00:00:00.000 UTC,30bp,6805467.858240424
2022-05-04 00:00:00.000 UTC,5bp,873804600.964225
2022-08-29 00:00:00.000 UTC,5bp,465220573.93169993
2022-07-18 00:00:00.000 UTC,30bp,137068619.92739573
2023-11-19 00:00:00.000 UTC,30bp,5837491.647871312
2024-12-18 00:00:00.000 UTC,30bp,7654349.6374710435
2021-05-24 00:00:00.000 UTC,30bp,560246897.3746849
2024-03-19 00:00:00.000 UTC,30bp,33528486.50750516
2025-02-02 00:00:00.000 UTC,30bp,17908320.744425736
2024-01-26 00:00:00.000 UTC,5bp,155621222.1037681
2023-01-08 00:00:00.000 UTC,30bp,6837400.683640508
2022-03-07 00:00:00.000 UTC,5bp,732812438.4842776
2024-05-08 00:00:00.000 UTC,30bp,19912257.336351592
2025-03-08 00:00:00.000 UTC,5bp,186004386.70210242
2022-01-07 00:00:00.000 UTC,30bp,229477831.5904929
2023-02-27 00:00:00.000 UTC,5bp,320182341.5863574
2023-05-13 00:00:00.000 UTC,30bp,5433436.904442938
2024-06-27 00:00:00.000 UTC,30bp,10891330.02146814
2021-10-17 00:00:00.000 UTC,5bp,384257615.6069064
2021-12-30 00:00:00.000 UTC,30bp,55277021.09459409
2022-04-09 00:00:00.000 UTC,5bp,472941912.38613605
2022-09-06 00:00:00.000 UTC,5bp,558572193.8800911
2022-06-02 00:00:00.000 UTC,5bp,629285060.4850607
2023-05-09 00:00:00.000 UTC,5bp,172391337.05806553
2024-12-23 00:00:00.000 UTC,5bp,310097422.2412523
2022-10-13 00:00:00.000 UTC,5bp,391141825.1629265
2022-11-03 00:00:00.000 UTC,5bp,342118180.439713
2022-12-14 00:00:00.000 UTC,30bp,26149618.65053527
2024-01-25 00:00:00.000 UTC,5bp,224562167.99926588
2024-01-17 00:00:00.000 UTC,5bp,136928560.72465608
2022-03-16 00:00:00.000 UTC,5bp,813596327.288991
2025-01-21 00:00:00.000 UTC,5bp,784097970.977905
2021-12-05 00:00:00.000 UTC,5bp,1254031304.0267239
2021-07-30 00:00:00.000 UTC,5bp,413307161.24748063
2021-07-17 00:00:00.000 UTC,30bp,75113191.67291236
2023-08-25 00:00:00.000 UTC,5bp,229676755.7657488
2022-08-16 00:00:00.000 UTC,5bp,484187931.64334446
2022-08-11 00:00:00.000 UTC,30bp,79451442.53665349
2024-10-05 00:00:00.000 UTC,5bp,60810956.32752148
2024-04-01 00:00:00.000 UTC,30bp,32378369.502884116
2023-03-04 00:00:00.000 UTC,5bp,121178448.7270117
2022-11-23 00:00:00.000 UTC,30bp,41310088.12020359
2022-12-06 00:00:00.000 UTC,30bp,16213196.959055893
2024-05-04 00:00:00.000 UTC,30bp,16026607.540680502
2024-11-07 00:00:00.000 UTC,5bp,254944009.45704037
2022-06-14 00:00:00.000 UTC,30bp,248678152.10293227
2023-05-16 00:00:00.000 UTC,30bp,6592939.883728692
2024-12-31 00:00:00.000 UTC,5bp,320078589.83446395
2023-03-03 00:00:00.000 UTC,30bp,35789831.27300115
2022-11-07 00:00:00.000 UTC,5bp,630273606.4323872
2023-12-07 00:00:00.000 UTC,5bp,220895962.36795336
2023-01-29 00:00:00.000 UTC,5bp,329288335.6507252
2022-03-28 00:00:00.000 UTC,5bp,704693455.338061
2021-12-10 00:00:00.000 UTC,5bp,1357109370.5816042
2021-12-31 00:00:00.000 UTC,5bp,476127362.51158345
2022-05-25 00:00:00.000 UTC,5bp,659479458.482818
2021-09-14 00:00:00.000 UTC,5bp,253980858.57698756
2023-08-09 00:00:00.000 UTC,5bp,133107550.95410442
2021-06-06 00:00:00.000 UTC,5bp,36401080.602094725
2022-11-28 00:00:00.000 UTC,30bp,30237346.11652082
2022-12-01 00:00:00.000 UTC,30bp,17264608.9842203
2023-07-14 00:00:00.000 UTC,5bp,388816434.65044963
2022-03-03 00:00:00.000 UTC,5bp,660776725.1281837
2023-02-03 00:00:00.000 UTC,5bp,425547946.2155576
2023-09-02 00:00:00.000 UTC,30bp,1061550.2941628853
2024-10-18 00:00:00.000 UTC,5bp,106753678.1683964
2024-07-18 00:00:00.000 UTC,5bp,315189882.40883815
2021-06-27 00:00:00.000 UTC,5bp,225794325.25326964
2021-06-26 00:00:00.000 UTC,30bp,134998950.92803335
2023-10-18 00:00:00.000 UTC,30bp,4885189.350980458
2023-10-05 00:00:00.000 UTC,30bp,3240325.641056256
2023-04-01 00:00:00.000 UTC,30bp,9790468.159586046
2023-11-03 00:00:00.000 UTC,30bp,8731332.740640575
2022-10-25 00:00:00.000 UTC,5bp,864352231.4472548
2024-09-02 00:00:00.000 UTC,5bp,129768575.12938917
2024-09-10 00:00:00.000 UTC,30bp,3162563.9667511545
2021-08-28 00:00:00.000 UTC,30bp,40774149.97028263
2023-12-15 00:00:00.000 UTC,5bp,171933905.52648965
2025-03-16 00:00:00.000 UTC,5bp,143184096.9351049
2021-07-25 00:00:00.000 UTC,30bp,57567822.370765805
2021-11-06 00:00:00.000 UTC,30bp,68332945.28158382
2024-07-30 00:00:00.000 UTC,30bp,22893861.348404344
2023-04-06 00:00:00.000 UTC,5bp,318517456.7238536
2023-04-18 00:00:00.000 UTC,5bp,280007899.995425
2024-08-28 00:00:00.000 UTC,30bp,9568725.578228178
2024-12-15 00:00:00.000 UTC,5bp,174084752.15487936
2024-02-23 00:00:00.000 UTC,30bp,7913891.907475053
2022-10-01 00:00:00.000 UTC,5bp,142997076.07216942
2021-10-04 00:00:00.000 UTC,30bp,135659070.71440908
2025-01-12 00:00:00.000 UTC,30bp,2746771.963212849
2022-05-12 00:00:00.000 UTC,5bp,1813426435.922757
2021-07-22 00:00:00.000 UTC,5bp,370713600.8495085
2023-09-27 00:00:00.000 UTC,30bp,4643575.744203085
2023-08-12 00:00:00.000 UTC,5bp,31665571.330883797
2022-08-03 00:00:00.000 UTC,30bp,53788373.53289078
2024-04-22 00:00:00.000 UTC,5bp,234231044.66028124
2024-04-09 00:00:00.000 UTC,30bp,39887336.76445446
2021-10-16 00:00:00.000 UTC,30bp,96145313.525724
2023-01-24 00:00:00.000 UTC,30bp,26724329.867213964
2023-07-02 00:00:00.000 UTC,5bp,223327133.7323658
2025-01-20 00:00:00.000 UTC,30bp,22142131.33374206
2025-01-25 00:00:00.000 UTC,30bp,1834438.3312277154
2021-12-18 00:00:00.000 UTC,5bp,744659797.5509915
2021-11-19 00:00:00.000 UTC,5bp,769705442.5710233
2024-11-03 00:00:00.000 UTC,5bp,161014598.2750599
2024-11-20 00:00:00.000 UTC,5bp,334040751.27456856
2023-08-04 00:00:00.000 UTC,5bp,127415040.5802639
2023-05-08 00:00:00.000 UTC,30bp,19832972.534803938
2024-02-15 00:00:00.000 UTC,30bp,14748116.174302395
2022-10-09 00:00:00.000 UTC,5bp,112399700.06061804
2021-05-11 00:00:00.000 UTC,30bp,134351452.53948832
2023-03-24 00:00:00.000 UTC,5bp,506892737.03565145
2023-03-12 00:00:00.000 UTC,5bp,949374551.4239557
2022-01-12 00:00:00.000 UTC,5bp,674737868.728077
2023-06-06 00:00:00.000 UTC,30bp,13786635.279295081
2023-06-19 00:00:00.000 UTC,30bp,10275760.358760765
2023-02-11 00:00:00.000 UTC,5bp,308734253.7789977
2021-09-01 00:00:00.000 UTC,30bp,151186629.39855835
2022-07-05 00:00:00.000 UTC,30bp,84731201.25765714
2024-07-10 00:00:00.000 UTC,5bp,111963317.30220632
2022-06-10 00:00:00.000 UTC,30bp,70173542.00654604
2021-08-15 00:00:00.000 UTC,30bp,148021068.35217586
2021-12-02 00:00:00.000 UTC,5bp,1018666758.7566369
2021-11-27 00:00:00.000 UTC,5bp,624957913.3739295
2021-11-11 00:00:00.000 UTC,5bp,652147456.2475126
2023-05-21 00:00:00.000 UTC,30bp,2501812.4791909494
2022-09-19 00:00:00.000 UTC,5bp,369685823.855181
2022-09-18 00:00:00.000 UTC,30bp,55850195.87171577
2022-06-23 00:00:00.000 UTC,30bp,126249854.33483829
2024-05-21 00:00:00.000 UTC,5bp,858398953.5199243
2022-05-17 00:00:00.000 UTC,5bp,493630979.06889164
2023-05-29 00:00:00.000 UTC,30bp,7324761.033086957
2023-11-24 00:00:00.000 UTC,30bp,11303856.09908514
2024-08-12 00:00:00.000 UTC,30bp,17878804.74472598
2024-08-15 00:00:00.000 UTC,30bp,9438327.709979897
2024-08-20 00:00:00.000 UTC,30bp,6088442.250099176
2024-04-17 00:00:00.000 UTC,30bp,32621357.148656946
2021-10-24 00:00:00.000 UTC,30bp,97304219.51396325
2021-07-09 00:00:00.000 UTC,5bp,258887722.8840149
2023-02-19 00:00:00.000 UTC,5bp,269660499.35138315
2023-09-06 00:00:00.000 UTC,30bp,5930579.948568369
2023-09-14 00:00:00.000 UTC,30bp,5194995.073587238
2024-07-22 00:00:00.000 UTC,30bp,15966557.508796811
2021-06-14 00:00:00.000 UTC,5bp,158222607.8048739
2022-04-21 00:00:00.000 UTC,30bp,82639215.14098811
2023-04-26 00:00:00.000 UTC,5bp,453410504.11085784
2023-10-30 00:00:00.000 UTC,5bp,230645899.76715386
2022-06-22 00:00:00.000 UTC,30bp,132111509.0959397
2024-08-04 00:00:00.000 UTC,30bp,14176165.06403295
2024-03-07 00:00:00.000 UTC,30bp,15445142.751387209
2025-02-10 00:00:00.000 UTC,30bp,26380483.127051108
2022-02-10 00:00:00.000 UTC,30bp,131685477.71468553
2023-07-01 00:00:00.000 UTC,30bp,2209791.6669134023
2021-09-22 00:00:00.000 UTC,5bp,647081730.4755398
2023-09-15 00:00:00.000 UTC,30bp,3725862.376834249
2024-10-26 00:00:00.000 UTC,5bp,81882847.05203496
2022-07-26 00:00:00.000 UTC,30bp,80043041.65352672
2021-06-19 00:00:00.000 UTC,5bp,200275645.72468868
2024-08-07 00:00:00.000 UTC,30bp,19010182.827473503
2024-12-10 00:00:00.000 UTC,30bp,13702642.729937693
2024-02-28 00:00:00.000 UTC,30bp,32033848.09440988
2024-04-27 00:00:00.000 UTC,5bp,183985218.8847829
2024-09-22 00:00:00.000 UTC,30bp,2607123.060885921
2025-02-15 00:00:00.000 UTC,5bp,107099636.7766503
2023-12-23 00:00:00.000 UTC,5bp,197205788.56222045
2023-07-27 00:00:00.000 UTC,5bp,128650078.5964735
2021-07-12 00:00:00.000 UTC,30bp,80759104.21769676
2023-09-20 00:00:00.000 UTC,5bp,185352817.56411916
2023-10-27 00:00:00.000 UTC,5bp,202639540.39650282
2022-09-21 00:00:00.000 UTC,30bp,127177257.1396926
2022-09-26 00:00:00.000 UTC,30bp,62253428.2385162
2024-12-05 00:00:00.000 UTC,30bp,14488306.311547386
2022-10-31 00:00:00.000 UTC,5bp,666067613.5076659
2022-10-04 00:00:00.000 UTC,30bp,35872467.20726594
2024-03-25 00:00:00.000 UTC,5bp,347602175.5913322
2021-08-12 00:00:00.000 UTC,30bp,225709770.74833518
2024-01-23 00:00:00.000 UTC,5bp,362163804.6976469
2024-01-20 00:00:00.000 UTC,5bp,64907063.01340831
2022-02-28 00:00:00.000 UTC,30bp,101789191.82834348
2024-05-24 00:00:00.000 UTC,5bp,553661050.7313282
2024-05-11 00:00:00.000 UTC,5bp,86048420.38177039
2023-07-07 00:00:00.000 UTC,30bp,7164558.686016592
2023-11-27 00:00:00.000 UTC,5bp,247061027.31695628
2024-02-20 00:00:00.000 UTC,30bp,16520605.725655116
2024-02-10 00:00:00.000 UTC,30bp,3012796.529335378
2024-03-04 00:00:00.000 UTC,5bp,318670264.9040085
2025-02-10 00:00:00.000 UTC,5bp,211318864.72411808
2025-02-28 00:00:00.000 UTC,30bp,12222532.753804436
2021-10-01 00:00:00.000 UTC,5bp,485397189.3248681
2025-01-15 00:00:00.000 UTC,30bp,6952450.021134223
2024-10-31 00:00:00.000 UTC,5bp,240195559.34592152
2024-07-15 00:00:00.000 UTC,5bp,387321615.41372055
2024-07-07 00:00:00.000 UTC,5bp,70264311.20218669
2021-05-08 00:00:00.000 UTC,30bp,55159834.61909321
2022-11-13 00:00:00.000 UTC,5bp,396595337.9578452
2022-12-24 00:00:00.000 UTC,5bp,47477816.80814695
2023-12-30 00:00:00.000 UTC,30bp,7558988.203672916
2021-10-22 00:00:00.000 UTC,5bp,588511804.891005
2021-10-29 00:00:00.000 UTC,30bp,101524869.57452504
2023-06-24 00:00:00.000 UTC,30bp,6457476.957448626
2021-11-24 00:00:00.000 UTC,5bp,846520520.2811844
2024-10-08 00:00:00.000 UTC,30bp,17618681.631671842
